,0
1360,266755.8523068361
1361,35552.792523101496
1362,719884.3453367621
1363,509134.5867883577
1364,678549.0834824553
1365,269595.9114561526
1366,1421243.0810936159
1367,271900.867839779
1368,1300315.2009015493
1369,859503.1838943261
1370,934499.7511721257
1371,417877.0065177219
1372,1099872.6335078618
1373,1230272.92888701
1374,736159.6773430138
1375,247446.95624092576
1376,374098.0027874891
1377,767074.6633533929
1378,499404.4634534576
1379,642254.0940879701
1380,286947.5397088131
1381,569225.8523388819
1382,442209.39354719885
1383,583743.6235715536
1384,287026.67958655854
1385,494453.7964586087
1386,702690.3514782101
1387,50758.890894910786
1388,-172900.00500358336
1389,198380.37862361362
1390,247837.85418841423
1391,146692.71828050993
1392,658819.7572637238
1393,777514.3335848431
1394,2069297.673274105
1395,591755.4983448797
1396,1357190.8839983498
1397,648927.9002521932
1398,354202.6504595248
1399,-33780.203256293695
1400,631477.5487360058
1401,361026.1325775075
1402,406038.39756241115
1403,317583.2294166804
1404,350355.1135204047
1405,717226.6910693074
1406,157496.7159617411
1407,365243.33749081043
1408,517699.2260219627
1409,533501.0961043395
1410,646186.5153008997
1411,910689.9783683737
1412,1422334.4292146522
1413,550538.7609526777
1414,523019.095311412
1415,998075.4282215132
1416,265521.69545481005
1417,725113.9997168973
1418,585846.202810333
1419,1400328.7897099485
1420,1017018.7432530381
1421,775996.2365691322
1422,593176.2832170619
1423,802684.6601735046
1424,283744.4871535628
1425,275852.0260922151
1426,1384112.933470652
1427,851217.758376836
1428,743084.9036473217
1429,233672.2413822881
1430,520338.38901758473
1431,-114018.3855013708
1432,422513.622718083
1433,330611.85851823096
1434,278796.62071042845
1435,544203.59705372
1436,449973.7998761188
1437,1314228.5178943616
1438,264841.8187598617
1439,856423.4898234716
1440,83611.50789761881
1441,459581.7847431939
1442,435079.3427274055
1443,827985.97230401
1444,225309.83728934935
1445,1035924.8751796341
1446,784708.8076157854
1447,412459.3378734207
1448,753598.3724972998
1449,915058.1681389116
1450,324846.4830151609
1451,226378.67972702708
1452,1287987.2005008277
1453,392216.22470931243
1454,465087.07934119774
1455,1098410.4934659088
1456,702584.6788778352
1457,968567.258314418
1458,563082.2097278858
1459,1544468.8089757604
1460,407958.74432208936
1461,993762.9864987532
1462,371084.98752786114
1463,271108.8387571021
1464,571338.7028338872
1465,98407.69558542222
1466,918847.1967436793
1467,240865.22122137854
1468,615177.2017211698
1469,-266606.17430728226
1470,537467.9016262944
1471,1065733.45120484
1472,223299.84767348762
1473,515673.32772636774
1474,1186283.4397594216
1475,395941.05455199385
1476,481834.65899646643
1477,1174714.2576612174
1478,206552.65171791997
1479,566371.1930412693
1480,701217.359111655
1481,796786.7723753344
1482,464051.1035457505
1483,746488.6024263834
1484,1222389.5524156457
1485,936057.0223259643
1486,828053.1733306552
1487,354705.43248711457
1488,488110.4524269471
1489,382450.0346334608
1490,401535.3398696849
1491,389995.3020646885
1492,508378.5491239842
1493,433722.32711752725
1494,788885.3818383096
1495,246376.1862886299
1496,415614.0127249301
1497,305846.94458607957
1498,552723.6033067333
1499,359538.90096423123
1500,862741.5827633286
1501,504009.5732865012
1502,458767.3568473512
1503,225922.63131069916
1504,755824.5637858127
1505,401464.0597425443
1506,246221.49234372028
1507,757766.5301639601
1508,439504.6672678626
1509,415106.1732141435
1510,530536.807505517
1511,453278.5191375121
1512,278722.36348975584
1513,241296.7453758826
1514,454639.6514333299
1515,789458.6053776371
1516,412233.5952531259
1517,264276.06884841324
1518,834679.120719582
1519,96489.15603156737
1520,495627.1122843884
1521,601320.5056365808
1522,173074.342795423
1523,136778.215050584
1524,784099.4859204716
1525,139212.71786684368
1526,880672.9605178084
1527,146357.8476050991
1528,341150.74267793156
1529,112329.1199965261
1530,18401.035107863194
1531,564288.1647801215
1532,372173.2975777718
1533,439013.1745973093
1534,477840.3128352696
1535,370228.76238157274
1536,655595.6150858487
1537,1054802.8559903377
1538,678464.8298952469
1539,1412617.1553543322
1540,645744.2048430761
1541,404912.46846075985
1542,1177904.2963758148
1543,113651.61882878095
1544,429667.67387890315
1545,684154.1200476028
1546,745523.2842893691
1547,501009.64346073044
1548,833629.3008929329
1549,95549.72441994492
1550,401193.0671731945
1551,86991.17622514104
1552,635761.6201929004
1553,968303.5862607762
1554,509848.95866972837
1555,679766.9246137803
1556,550348.686652507
1557,598196.9284331242
1558,835227.0975847485
1559,185719.74720061693
1560,584146.6507831576
1561,900754.1534300846
1562,330265.5047624343
1563,480877.8155858725
1564,496162.571334551
1565,252112.37983067275
1566,472017.14722975856
1567,1226919.8878279394
1568,714862.196377026
1569,630336.4503822452
1570,696590.2592749412
1571,474978.2369006623
1572,419784.85867053433
1573,405476.28882545163
1574,193076.1605062104
1575,941699.4434682223
1576,841953.6238131124
1577,166807.60064582905
1578,558303.1882211084
1579,307192.5726410708
1580,106196.75781212375
1581,913412.4928035472
1582,196422.57629882393
1583,729243.3456314241
1584,1546947.183735122
1585,181098.57706502324
1586,772663.5193075377
1587,743757.7947941887
1588,184381.40036083164
1589,1012707.0814719681
1590,673954.6607074942
1591,285391.2981717932
1592,470474.195963847
1593,770204.1757160225
1594,543617.9727603333
1595,307388.53254838125
1596,590896.2156519074
1597,47381.41176560207
1598,705659.6882053647
1599,524703.2270712391
1600,129907.258368209
1601,512570.1282516762
1602,686616.5136191923
1603,1487503.964584148
1604,930169.3084567081
1605,821527.3245893795
1606,717190.4542085371
1607,909418.3711430874
1608,843151.1983371006
1609,630048.1577467719
1610,463950.8953088772
1611,187603.22755467845
1612,474129.61122094723
1613,877699.0642424623
1614,319132.4106877685
1615,299375.8245768569
1616,278071.62252839946
1617,1294260.0579162068
1618,1410725.3040432995
1619,1030495.0913300387
1620,808045.3789750551
1621,970219.0947429748
1622,570622.2924442324
1623,1491518.4085350716
1624,563224.1107639872
1625,1395402.8152650301
1626,717112.0286545794
1627,309477.54127110704
1628,331639.48751813103
1629,851690.987844716
1630,993910.88987065
1631,1109215.8188790302
1632,234294.02958223643
1633,470284.1310215931
1634,496497.61843897507
1635,197526.5414045885
1636,701536.6324786061
1637,663902.4912352532
1638,922495.8531158917
1639,372926.5661470386
1640,1769319.3060343666
1641,108256.63605547365
1642,331121.75523025915
1643,302606.66632507753
1644,883692.4902166951
1645,221145.13108396484
1646,322941.53063619114
1647,1471943.6097304695
1648,344792.56894470134
1649,533999.312337905
1650,871103.2180232647
1651,499339.1107701388
1652,264247.37923788256
1653,345487.071990222
1654,676305.2350710286
1655,625443.6406417231
1656,982080.3984990724
1657,397555.61650928576
1658,332609.1242571918
1659,546137.9848424817
1660,1087305.9914465747
1661,185133.51814249606
1662,477118.8037770743
1663,480418.8286117329
1664,1040390.0644623133
1665,376425.9173930276
1666,1039725.032569754
1667,-268054.55094115797
1668,502607.2509901377
1669,884329.0602316343
1670,121817.96665775584
1671,245751.49712131295
1672,478185.9615741668
1673,1104.8485171163047
1674,377526.17436389846
1675,262497.4927637285
1676,664917.1147528492
1677,425407.2346640413
1678,483487.21599226864
1679,644619.6550666109
1680,936037.9930223202
1681,300927.0767508126
1682,1133494.3463508952
1683,370076.10158026405
1684,1218463.642579494
1685,212301.4877443263
1686,37749.670154256164
1687,1205834.9055554778
1688,682265.4280675236
1689,277559.11752700334
1690,936165.629583785
1691,1513862.306636007
1692,352867.5663137785
1693,391788.63115766086
1694,231920.73471481365
1695,1046262.8653184756
1696,924727.9257666263
1697,581446.1742549486
1698,749093.5261538451
1699,478412.68098210706
1700,574756.8689351744
1701,95583.34535133
1702,247684.3715090268
1703,417585.90337288904
1704,322667.19940609054
1705,481570.36451749876
1706,371867.817717909
1707,197034.06077872124
1708,765584.3317486618
1709,650624.5044939083
1710,1413279.6925813612
1711,549036.6083746306
1712,350247.08856186515
1713,233961.8275419571
1714,223115.2205325287
1715,132345.8807914984
1716,99665.26501432434
1717,207527.02227121778
1718,798147.2134182041
1719,700013.9012622656
1720,355995.24276322196
1721,503807.0072740158
1722,671613.5020406027
1723,880685.7349126848
1724,1303839.3335624072
1725,261143.17972080526
1726,705938.164694524
1727,132059.86661030015
1728,541539.5519419241
1729,736620.2939710405
1730,694759.6636264597
1731,270119.4552151911
1732,274689.3273549178
1733,2593825.9261042224
1734,185661.68863297522
1735,44202.860348259564
1736,150504.05550043122
1737,144361.55034266587
1738,272020.63404164335
1739,376234.5480242218
1740,460298.0089686088
1741,561569.1770564341
1742,782025.1977225096
1743,379093.0061080904
1744,595381.4245528899
1745,573614.9990330725
1746,751949.6981986389
1747,734675.0441000393
1748,199077.46253345272
1749,-138167.18009736377
1750,407993.5376862716
1751,198947.84745798638
1752,498949.538969864
1753,574797.9481027673
1754,474475.2723816995
1755,219013.10024364945
1756,129215.16070283292
1757,822486.3383362069
1758,565716.5907823081
1759,1018391.9109606206
1760,910402.1819449024
1761,988803.9784245203
1762,762917.4477756909
1763,395683.8716696523
1764,470935.0905436567
1765,234668.5500509172
1766,633423.3365029098
1767,263712.3179247395
1768,1419184.9480563267
1769,384366.5586665991
1770,404007.4268830507
1771,498083.02160245227
1772,251746.92471876985
1773,318916.0492487205
1774,438113.5082077411
1775,-163937.765578655
1776,516324.73097467923
1777,424947.763441814
1778,1885376.4431828684
1779,722264.0000731755
1780,30802.07746902929
1781,872190.2070620112
1782,881227.522303353
1783,376708.68670032965
1784,331117.80902586866
1785,848264.7158743226
1786,524268.6061997843
1787,630976.8502540797
1788,473472.4527481833
1789,836788.5697451277
1790,1459159.1994697144
1791,316883.27715134574
1792,750641.0069200819
1793,540133.8410751087
1794,682853.4382278568
1795,496614.54511778103
1796,2069177.9089056654
1797,375295.0810629936
1798,558729.6580722389
1799,795867.2820590319
1800,-97171.20100682491
1801,249068.4954256431
1802,267413.5501503125
1803,589032.1509862219
1804,148782.23519630608
1805,131846.54154682014
1806,559231.0595597038
1807,543986.0980689805
1808,648686.6294295925
1809,767192.4775617112
1810,45693.84142479859
1811,303857.2525945038
1812,346211.0641334064
1813,437157.5254261235
1814,401629.2884369588
1815,1594387.969044657
1816,462173.6887871658
1817,402450.4741575982
1818,133025.32807718433
1819,372180.98996256024
1820,329427.89480868843
1821,514561.63398034265
1822,726332.7775995703
1823,1013044.3487785173
1824,92424.75280238915
1825,287268.30773116206
1826,247612.86537765787
1827,348253.64664376667
1828,604134.8017129109
1829,158423.97335024318
1830,1600953.7833807287
1831,499110.8117869769
1832,557384.1658182095
1833,291843.52585140755
1834,334954.24247290904
1835,205013.13512411586
1836,669356.4886239733
1837,774877.940073593
1838,615586.881047522
1839,420509.6648360579
1840,834851.2967623336
1841,1203243.2180401115
1842,218348.2725372358
1843,650079.3567591221
1844,403057.78160662495
1845,493225.7241438624
1846,703351.8339203101
1847,178781.42098750762
1848,645337.0439681215
1849,531584.0899115653
1850,67048.79212922929
1851,336108.4289131382
1852,1339981.6732262364
1853,754465.438992332
1854,568890.6134862032
1855,210330.56192918785
1856,695268.167026775
1857,554448.213814077
1858,563982.8634653939
1859,-16919.50496453006
1860,304438.54380422854
1861,436514.9386689691
1862,591764.7416231881
1863,697463.1380205061
1864,1087293.4775282661
1865,12105.1993645115
1866,296106.69327808404
1867,535878.4286508126
1868,958659.3334603979
1869,908187.5624649286
1870,455200.30015940114
1871,735123.1151007534
1872,221888.12457870657
1873,536129.2265027589
1874,684217.8635857848
1875,837634.7338207132
1876,458071.40989223716
1877,555881.5331189908
1878,3210.9632443882
1879,623705.0417144459
1880,518981.5434646822
1881,270187.7818016658
1882,-74317.14556391572
1883,699216.4072131228
1884,850269.1464742183
1885,1398785.6531778364
1886,1424761.6379559534
1887,204200.1397448292
1888,259505.65915897687
1889,647634.001619927
1890,670698.0490269682
1891,250165.36900177813
1892,128349.15296454367
1893,509781.7408421531
1894,231553.43123992946
1895,571387.0219424247
1896,244217.3826088254
1897,770468.7973104687
1898,235434.6872286885
1899,157045.08545771166
1900,571229.8638543879
1901,341707.09251203155
1902,585192.0450409629
1903,312837.7915622677
1904,195707.03410814703
1905,894576.3728569419
1906,874272.8368201378
1907,175611.0558589665
1908,1128748.217805501
1909,293402.02823645563
1910,244933.2484466692
1911,575595.8872302024
1912,758658.3455843457
1913,43985.61543222208
1914,826133.7768555958
1915,452116.2209051566
1916,849706.8019713556
1917,519817.3006363902
1918,552107.8685282124
1919,161652.2542614941
1920,764710.9305789442
1921,192269.99254607124
1922,616709.4310121953
1923,498522.5243752694
1924,345964.83935548377
1925,413556.4638516817
1926,353273.468282775
1927,515931.9892720578
1928,496117.06047076965
1929,692302.856574275
1930,471609.6147942635
1931,734287.6707582601
1932,276201.6354925924
1933,238643.08578525693
1934,300805.35653991415
1935,1491624.0422817701
1936,750221.9562505599
1937,392897.5955414248
1938,846803.0708728732
1939,578639.6229157177
1940,308581.355233417
1941,448967.64680637163
1942,224442.7411444477
1943,-42193.58080074692
1944,654554.9634577547
1945,977002.7799811003
1946,873985.847937916
1947,208287.17675518297
1948,468217.5556200043
1949,222156.9075290342
1950,721074.7854556978
1951,1439083.8223615466
1952,1162720.6330975457
1953,1746274.2498566797
1954,180549.7350891895
1955,-61187.64944053136
1956,657749.3512002398
1957,799181.2006631693
1958,567436.3521129353
1959,960081.779407614
1960,812314.3622014781
1961,499468.66841157293
1962,594055.7412038544
1963,426622.1286343286
1964,1975441.9683758486
1965,553467.2264025691
1966,375866.40278301865
1967,502268.8451354039
1968,211002.9759609655
1969,284003.69137467
1970,427716.3850512296
1971,1124822.1413409035
1972,264622.57936614
1973,1119650.0027997382
1974,983932.3635413911
1975,1320946.2654771428
1976,79738.09071464854
1977,846092.7081831581
1978,763969.9782341779
1979,667313.2956097048
1980,783421.3299790381
1981,652840.3961742701
1982,371646.70190085087
1983,1166126.0671186843
1984,667094.2056542912
1985,639672.0460459299
1986,1311732.121876129
1987,540769.103617007
1988,174717.2391206936
1989,482130.75592370215
1990,250482.59558181686
1991,650108.8545838677
1992,808320.2749759519
1993,662100.1002953511
1994,407768.2618063928
1995,368770.3329847718
1996,593072.5494249116
1997,661859.7858974466
1998,181653.64282081038
1999,175757.9603384699
2000,557266.1001945141
2001,464259.597045399
2002,387041.6028196957
2003,1037144.9436071554
2004,417137.1398042756
2005,550434.0555820963
2006,183182.43252460303
2007,79001.6891212432
2008,245821.32132755907
2009,226450.7494245264
2010,747552.9150955034
2011,213662.25671351794
2012,493586.49469526694
2013,264807.3296812863
2014,863969.0916434488
2015,484738.98613329954
2016,-39604.249283565296
2017,276856.3757344053
2018,782973.5032540663
2019,240614.60121148254
2020,279292.92107988946
2021,543575.0545942454
2022,758429.78299276
2023,503767.74180301675
2024,948230.1228577994
2025,519795.91772376164
2026,1134861.226744203
2027,462331.8266482502
2028,463447.25630798587
2029,452825.69434333115
2030,1687235.2558095343
2031,51804.835199983674
2032,767461.6485370778
2033,641657.0186443074
2034,63523.84295745508
2035,1415605.997009358
2036,1472197.90699571
2037,1034042.8503131402
2038,564461.0273071771
2039,344089.3099071969
2040,609943.9500594548
2041,309253.4666108276
2042,622173.3147639524
2043,746408.4771989734
2044,231453.8163846967
2045,596800.9552751308
2046,1038171.3534019402
2047,487142.737540536
2048,714130.4372848346
2049,231327.85179623187
2050,693086.9173915586
2051,622669.7950269859
2052,247974.07223663921
2053,679579.1039717548
2054,1266839.1052509956
2055,901782.1661456408
2056,-29965.564178096654
2057,96424.57699646958
2058,1177476.1965410565
2059,1174075.5524379672
2060,589361.3773229277
2061,1026363.9062143952
2062,465499.3826718753
2063,652509.6664612432
2064,647640.6233172044
2065,293299.5111387742
2066,705667.7462489981
2067,717287.7902201759
2068,299830.42836304696
2069,432529.6161358227
2070,836621.0613158132
2071,653489.0693690702
2072,859351.6196918142
2073,600333.7695615963
2074,236396.75104280346
2075,1703406.3825401617
2076,492957.673472231
2077,461804.3437042128
2078,651175.4967313512
2079,458361.5288877648
2080,282843.04638642725
2081,474223.4434390691
2082,836695.0126730251
2083,607906.7757440864
2084,444725.96354904806
2085,717579.5634730464
2086,172319.59966177493
2087,742048.2202454832
2088,-49340.10753350437
2089,339874.45484615944
2090,390336.31437690137
2091,592874.7220434702
2092,415673.2120545027
2093,404692.4039386801
2094,842408.8463108301
2095,423307.6564353856
2096,-70141.6064415176
2097,-80581.67506945279
2098,103410.87102405267
2099,860916.4586100649
2100,626322.4144924871
2101,624873.4063297929
2102,-91628.43912362852
2103,879229.5187045328
2104,1632285.1952577978
2105,417759.20309772214
2106,1209381.4547194345
2107,689747.3045548359
2108,371546.75040812313
2109,106300.53584505845
2110,712038.808609038
2111,941042.5745092811
2112,84981.88791259867
2113,447800.4120488083
2114,712381.9050565322
2115,438692.47896233643
2116,551882.1374163228
2117,481992.13880307984
2118,220974.23902736558
2119,570301.1013038193
2120,233530.92768098507
2121,-34018.17164806859
2122,229240.8289578787
2123,707532.2529789461
2124,712998.9537717021
2125,44736.363325000915
2126,963294.9184667956
2127,355344.87946289533
2128,950863.6126330005
2129,156381.80698034482
2130,788378.7172755443
2131,499997.2182689826
2132,1086153.2715582359
2133,933303.5502556391
2134,434415.480191662
2135,-50925.36764468433
2136,824917.2551024425
2137,549897.4268825832
2138,563634.7173148954
2139,622372.6347925875
2140,718070.9797658824
2141,129217.82873320836
2142,-131578.93376039487
2143,1033919.1767708472
2144,533845.0249547851
2145,138418.075539861
2146,218109.93362680555
2147,233254.24429901107
2148,704368.0600642166
2149,380652.29278989695
2150,519696.16200178035
2151,498762.97351335874
2152,473737.1265621524
2153,321039.0303774942
2154,639666.2463520669
2155,17722.369977909024
2156,-78406.64191592368
2157,367277.90406402096
2158,518425.2019137443
2159,17167.67526992096
2160,527067.5873240102
2161,451079.3810686675
2162,372074.4965795014
2163,578590.3176612804
2164,587199.3598139159
2165,985243.2243596549
2166,797632.2305269577
2167,222958.98460668948
2168,486657.95380470157
2169,519352.2152738237
2170,599316.1379545411
2171,604384.8354200018
2172,556007.3839470196
2173,530381.1650401887
2174,639075.7260876439
2175,556534.7293881036
2176,1129637.1440717373
2177,938509.3372140679
2178,319290.8149220265
2179,1019033.4225880139
2180,74748.17288183124
2181,419468.22362444946
2182,533459.6566234608
2183,692123.9717182756
2184,733163.2598727242
2185,78039.59222050762
2186,408067.1345425267
2187,278025.68644159916
2188,482547.39364208886
2189,896344.7736263511
2190,223779.358993166
2191,277381.3406199907
2192,1501711.2129131812
2193,164125.23725071002
2194,783307.8576579544
2195,70236.08534492744
2196,148530.97739679704
2197,905900.3945394586
2198,401301.19929553184
2199,684282.0687162731
2200,283342.8167625919
2201,1154103.8822626704
2202,466729.9452631321
2203,350767.75290637114
2204,720491.1473265924
2205,266360.2391006992
2206,423359.5028808109
2207,-10835.861927391787
2208,94072.6674849182
2209,1031257.0592601489
2210,235579.9509147461
2211,425421.1565414013
2212,-46578.54311673285
2213,33202.378384176176
2214,411775.5258061972
2215,1267933.769590171
2216,578269.8190293038
2217,237622.40349815245
2218,211372.4667605984
2219,792697.8203838173
2220,595218.1645175613
2221,906636.700722355
2222,560434.4129768113
2223,324845.7718374552
2224,507030.60547951725
2225,593145.9857619861
2226,287036.83789001603
2227,323905.38268973154
2228,1011206.7468183915
2229,574444.7444923143
2230,670574.1974469734
2231,-125804.19221066391
2232,393074.10161766456
2233,542475.1444080009
2234,499769.15672704286
2235,465831.04724462505
2236,411230.7712979695
2237,428750.1319902134
2238,143591.42498701514
2239,257687.84681242256
2240,271306.92708520696
2241,468094.18848379096
2242,597987.6726471691
2243,476899.13868716394
2244,755898.7129804731
2245,483015.75899915025
2246,966295.1317000486
2247,944903.7083941401
2248,494591.0837385766
2249,364857.7092926587
2250,615585.5467970032
2251,374772.3903626561
2252,240391.40148564545
2253,632251.1633795935
2254,383794.13795362436
2255,485404.78223103785
2256,122176.07026614208
2257,341490.0580928384
2258,70686.01793918718
2259,640286.5640742679
2260,209065.8179826496
2261,378004.32613018644
2262,950029.6000550728
2263,1004674.0142797484
2264,497896.5065929376
2265,274550.57184802555
2266,520152.81568372005
2267,339956.01799864764
2268,712099.1038358638
2269,329308.7276927467
2270,634068.606603956
2271,433142.3991182471
2272,418047.1970098611
2273,431009.72542808135
2274,135800.67790420545
2275,999398.2061663555
2276,616062.9642248881
2277,778703.2143752879
2278,1096218.699559704
2279,916475.5689921888
2280,604119.7827324693
2281,196777.24705320242
2282,508970.3830323849
2283,1509406.0202593678
2284,296444.0290721932
2285,449203.79247662623
2286,449807.5079736237
2287,850731.2619129951
2288,704641.7974384289
2289,253672.44659044582
2290,787978.5111057519
2291,185226.75909402652
2292,1477430.2969487612
2293,555758.9870744764
2294,424927.0190624815
2295,689360.1253812021
2296,651344.4083105538
2297,761392.0720793768
2298,123065.76100246591
2299,232083.81500012992
2300,360317.47988591087
2301,761671.859725163
2302,1824315.7022922947
2303,1269403.4904755526
2304,582623.7578330424
2305,162038.2286310154
2306,121369.45416665776
2307,325550.1711010956
2308,339035.9158963596
2309,637540.2923032963
2310,269163.56517213
2311,177164.77552365494
2312,411127.87738921784
2313,548014.916393606
2314,593003.6460035212
2315,1366150.2389771258
2316,264805.9530980765
2317,464656.5729866354
2318,1178158.1712040654
2319,594045.2017911271
2320,547805.0917280321
2321,430072.9904429937
2322,232348.2863475716
2323,575990.9014001217
2324,544996.6759473715
2325,173462.46141243092
2326,91826.3407893583
2327,284259.4506668033
2328,117099.67832296016
2329,260789.56976478017
2330,358128.4465160613
2331,1238966.099706051
2332,283953.3905247421
2333,305967.5513590898
2334,295341.23679451423
2335,442970.5768314465
2336,1271733.6943153725
2337,463532.0895115215
2338,315374.8759126124
2339,306259.0744429745
2340,854995.8603612244
2341,1193879.6182233277
2342,355711.19974187075
2343,1385257.7839525864
2344,450800.3824969393
2345,1083306.6548601221
2346,391343.91084085824
2347,513906.8851117041
2348,779238.5933459922
2349,906481.6749522669
2350,747146.559947303
2351,220906.49603122048
2352,912578.085537241
2353,439787.0363291786
2354,266904.3257711172
2355,659400.773128322
2356,562995.6554746208
2357,567786.5126441431
2358,306963.6981075213
2359,248444.62093212118
2360,156372.9526269755
2361,540069.9264648306
2362,221487.7102364623
2363,513463.3123304872
2364,344070.569779953
2365,101150.65548424044
2366,720321.6592315976
2367,881144.7324787864
2368,63939.51568515063
2369,642600.62851279
2370,389722.50603106304
2371,245534.5453912813
2372,429856.5009327661
2373,421197.0146229806
2374,254484.52710833255
2375,742496.6781141955
2376,26959.138948103355
2377,312110.47379638616
2378,307196.5291098604
2379,1090974.0310702976
2380,190736.4949960498
2381,868108.6670298682
2382,400327.8740701071
2383,445547.40383543004
2384,1021890.461394627
2385,666316.4430636258
2386,597106.7153870444
2387,874448.6357807348
2388,273902.1194265716
2389,562356.0066571187
2390,265021.47449621174
2391,379652.66752013355
2392,86433.11466267204
2393,248964.9859016362
2394,416066.2452417987
2395,229489.26917768584
2396,813410.9004449524
2397,-39929.640094760136
2398,613713.8623991355
2399,523131.91674090293
2400,228082.20651626156
2401,626367.6466403519
2402,549170.4592992095
2403,-79211.7435276802
2404,638865.707040995
2405,1237740.8471679762
2406,622626.7661079975
2407,412951.1789617664
2408,1345403.8215443445
2409,851451.7164656074
2410,179540.6488131134
2411,359813.95178157976
2412,738644.579605687
2413,1071977.2944185967
2414,36117.6328125539
2415,497993.58004493045
2416,456182.6504838879
2417,1022670.6148608819
2418,465813.9342404837
2419,247921.77575815126
2420,244458.0662063422
2421,536985.8636312921
2422,489359.2787136362
2423,1123631.057048825
2424,437162.4289898501
2425,1744694.3873029551
2426,274612.7420928069
2427,303041.122192046
2428,141217.529732815
2429,396911.9846035022
2430,468130.9496598925
2431,919825.2604691248
2432,511166.13404465455
2433,-35839.00823916198
2434,476585.7206145667
2435,356156.5067790067
2436,962240.7395624839
2437,498664.59606599144
2438,1016403.8169345042
2439,536850.9328831444
2440,272794.92468225514
2441,470077.82929893467
2442,1040338.2077487108
2443,337017.05599323334
2444,897457.7510958837
2445,1100152.1563221016
2446,395394.4129736909
2447,443850.50264249183
2448,-175297.6439738153
2449,569500.377982145
2450,58847.1829360681
2451,378006.5600500407
2452,570861.475857924
2453,470061.31127970596
2454,878254.9377808782
2455,815716.6839719574
2456,239122.1353974751
2457,472465.5837829809
2458,70597.22929512255
2459,517803.4174978521
2460,478856.3382805338
2461,568159.8962105501
2462,532713.4107045458
2463,465335.0057005414
2464,562402.0156722321
2465,755170.2651967244
2466,561572.455106041
2467,168773.05862482643
2468,1256563.3638226208
2469,427005.5108194605
2470,626773.5638816443
2471,266862.08626132744
2472,361374.19990805455
2473,703744.0930794106
2474,111372.74417314178
2475,829501.420410185
2476,192763.14450176322
2477,424437.45166833466
2478,67862.84921003488
2479,649404.5170931465
2480,531551.7587507116
2481,724328.8398149639
2482,519301.18654464325
2483,358699.1409073819
2484,820364.8038244416
2485,926405.2607830198
2486,140322.11367294798
2487,1067537.2589209662
2488,673292.5601998855
2489,422746.9345649015
2490,611025.5547032864
2491,1008287.4863442454
2492,1197883.319678409
2493,-79112.48250330496
2494,310145.3930939012
2495,358218.67622366326
2496,653874.5426626774
2497,401210.65208138304
2498,425069.4592552717
2499,732215.7136326234
2500,667361.9882733859
2501,411760.72110642307
2502,149748.92333015735
2503,202869.0092169413
2504,542268.8585256538
2505,232979.57149146032
2506,1090721.5611499771
2507,355062.11720494484
2508,125975.42263825826
2509,900155.3893648618
2510,958039.9304704034
2511,643779.2735337081
2512,832197.1610668072
2513,495102.0228145628
2514,207395.8400220152
2515,511494.83604770864
2516,714609.5549267556
2517,401513.1766339403
2518,423522.15407249297
2519,576888.9567271265
2520,419997.55965301883
2521,474353.24710597354
2522,557080.4837606879
2523,950828.4276026349
2524,1166154.2402200657
2525,429634.41576857795
2526,717999.3834784882
2527,963035.7210971093
2528,850533.4924417989
2529,415879.8859549649
2530,290912.1203312932
2531,948510.5253146876
2532,288751.13547147234
2533,482996.36142918956
2534,700263.6838029921
2535,520291.7789765452
2536,380928.0172635488
2537,40516.81627485901
2538,805969.3865046675
2539,519732.86249932006
2540,126953.16196631303
2541,679679.8029827441
2542,964888.9613984927
2543,314188.5850406928
2544,453516.9148072428
2545,828606.2337141057
2546,302744.52038363577
2547,239206.8204512499
2548,347738.00466293574
2549,449118.07498145103
2550,395487.047984474
2551,333330.2411497311
2552,678861.2440742974
2553,862954.9638219244
2554,436763.6642375706
2555,475142.21983764635
2556,572470.5762370689
2557,513399.74367843766
2558,213803.47994217643
2559,650405.4398504627
2560,61562.45438467158
2561,379393.9693912136
2562,1138611.5864267107
2563,423265.30423402274
2564,314619.55844308366
2565,927609.3597449079
2566,1119339.910736056
2567,933446.6409047024
2568,305201.44094595953
2569,1143821.310905734
2570,434126.43907141767
2571,183850.04567968956
2572,428187.43193531455
2573,595460.4877228532
2574,199021.4711590825
2575,-47013.590388367855
2576,725885.7374357746
2577,992667.1776162687
2578,1718148.8352109166
2579,666406.7239751213
2580,101879.97326403478
2581,667381.1615535949
2582,274408.3529323555
2583,245376.12534472934
2584,293436.05649435683
2585,161113.2540569323
2586,530409.5029351152
2587,591317.9257190698
2588,1020587.5229733769
2589,415773.68721069326
2590,513483.5240348679
2591,460143.7045377565
2592,168963.7215262794
2593,1392409.6985943294
2594,800157.438569757
2595,891662.2852737567
2596,577392.6957566071
2597,268030.9294217756
2598,403343.28230370814
2599,507074.89340662304
2600,538619.729143447
2601,595719.8561755646
2602,-24781.078073683282
2603,1030689.5549935863
2604,534813.4430235908
2605,716818.6180148605
2606,370846.1627343957
2607,349916.80824979814
2608,218806.26105571265
2609,1117631.951909402
2610,958422.1710420266
2611,771268.0518532142
2612,183640.40826813853
2613,184020.11411072465
2614,254118.47968050663
2615,1067477.111286329
2616,683280.6830288233
2617,368374.4492950577
2618,429406.4482187531
2619,384247.870486627
2620,947429.5839945689
2621,398434.1891042605
2622,383655.4647888611
2623,1667480.492413449
2624,457880.64515406324
2625,119672.12928988115
